HEHOUSUT,HWHHWGT,GTMETSTA,HEFAMINC,HRNUMHOU,HRHTYPE,PRTAGE,PEMARITL,PENATVTY,PRINUSYR,PRHRUSL,HUBUS,PEMJOT,PEMJNUM,PEHRFTPT,PEHRACTT,PRAGNA,PRNMCHLD,PECYC,PECERT1,target,PRCITSHP_2,PRCITSHP_3,PRCITSHP_4,PRCITSHP_5,PEHRRSN2_1,PEHRRSN2_2,PEHRRSN2_3,PEHRRSN2_4,PEHRRSN2_5,PEHRRSN2_6,PEHRRSN2_7,PRMJIND1_2,PRMJIND1_3,PRMJIND1_4,PRMJIND1_5,PRMJIND1_6,PRMJIND1_7,PRMJIND1_8,PRMJIND1_9,PRMJIND1_10,PRMJIND1_11,PRMJIND1_12,PRMJIND1_13,PRMJOCC1_2,PRMJOCC1_3,PRMJOCC1_4,PRMJOCC1_5,PRMJOCC1_6,PRMJOCC1_7,PRMJOCC1_8,PRMJOCC1_9,PRMJOCC1_10,PESEX_2,PEEDUCA_40,PEEDUCA_41,PEEDUCA_42,PEEDUCA_43,PEEDUCA_44,PEEDUCA_45,PEEDUCA_46,PTDTRACE_1,PTDTRACE_3,PEHSPNON_2,population,case_delta,party,percent_red,pop_density
1,39611855,1,16,1,6,62,0,1,0,6,0,2,1,-1,60,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,36139984,1,16,2,1,45,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,45172365,1,11,1,7,60,0,1,0,4,0,2,1,-1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,33923838,1,16,6,1,43,1,1,0,4,0,2,1,-1,40,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,47291641,1,13,5,1,45,1,1,0,4,1,2,1,-1,36,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,42499425,1,15,4,1,52,1,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,39611855,1,12,2,6,62,0,1,0,4,1,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,34315090,1,14,3,1,42,1,1,0,4,0,2,1,-1,40,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,47291641,1,16,4,1,48,1,1,0,5,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,38665012,1,16,2,6,28,0,1,0,4,0,2,1,-1,36,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,34315090,1,16,4,1,44,1,1,0,6,0,2,1,-1,1,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,44578520,1,15,3,1,27,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,42989581,1,16,3,4,54,0,1,0,6,1,2,1,-1,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,35486386,1,16,2,1,32,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,34126391,1,16,1,6,52,0,1,0,4,1,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,33923838,1,14,4,1,44,1,1,0,2,1,2,1,-1,26,0,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,30272404,1,14,2,3,72,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,42989581,1,16,3,1,52,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,39449863,1,14,3,1,77,1,1,0,2,1,2,1,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,44578520,1,2,5,1,29,1,1,0,3,0,2,1,-1,36,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,33923838,1,16,4,1,43,1,1,0,2,0,1,2,1,39,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,33109689,1,11,1,6,69,0,1,0,3,1,2,1,-1,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,38224164,1,15,2,6,29,0,1,0,5,1,2,1,-1,45,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,30621543,1,16,2,6,70,0,1,0,3,0,2,1,1,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,39000066,1,16,2,1,74,1,1,0,1,1,2,1,-1,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,47291641,1,15,3,1,44,1,1,0,4,0,2,1,-1,40,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,47291641,1,16,4,1,49,1,1,0,4,1,1,2,-1,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,45245522,0,13,1,7,64,0,1,0,3,1,2,1,1,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,39197102,0,8,2,3,48,0,1,0,6,1,2,1,-1,47,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,40715921,0,11,2,1,85,1,1,0,3,1,2,1,1,30,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,57090199,0,9,2,6,20,0,0,25,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,37797309,0,15,5,1,39,1,1,0,2,1,2,1,0,-1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,50031092,0,12,2,1,66,1,1,0,1,1,2,1,-1,13,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,33599252,0,7,1,6,64,0,1,0,3,1,2,1,1,20,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,38233234,0,14,4,1,37,1,1,0,6,1,1,2,1,54,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,42299121,0,9,1,7,73,0,1,0,3,0,2,1,-1,35,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,39649172,0,12,1,6,49,0,1,0,6,0,2,1,-1,50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,31735256,0,10,1,6,48,0,0,5,4,0,2,1,-1,40,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,48539012,0,10,3,1,58,1,1,0,3,0,2,1,1,23,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,34085323,0,11,1,6,36,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,49460651,0,16,2,1,63,1,1,0,6,1,2,1,-1,57,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,48539012,0,8,1,7,55,0,1,0,1,0,2,1,-1,19,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,57090199,0,11,3,6,20,0,1,0,2,0,2,1,0,30,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,46094494,0,14,4,1,53,1,1,0,3,1,2,1,1,60,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,44694480,1,12,1,7,55,0,1,0,3,0,2,1,-1,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,42933092,1,15,4,1,50,1,1,0,2,0,2,1,-1,12,0,2,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,41661851,1,7,2,1,63,1,1,0,4,1,1,2,-1,60,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,42933092,1,14,1,7,54,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,38948820,1,7,1,7,70,0,1,0,1,0,2,1,-1,8,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,31027745,1,15,3,3,36,0,1,0,4,0,2,1,-1,40,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,37491017,1,7,1,7,75,0,1,0,6,1,1,2,-1,80,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,41661851,1,14,2,1,63,1,1,0,4,0,2,1,-1,40,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,43578501,1,12,1,6,24,0,1,0,4,0,2,1,-1,48,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,34924615,1,12,1,6,42,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5639632.0,42620.13978494624,0.0,45.41565890866227,68.0
1,18865786,1,11,1,6,67,0,1,0,1,1,2,1,-1,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,35915996,1,7,4,1,46,1,0,22,6,1,2,1,-1,42,0,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,41284128,1,6,1,7,29,0,1,0,5,0,2,1,-1,42,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,35255511,1,9,1,6,29,0,0,19,4,0,2,1,-1,40,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,14863804,1,11,2,1,79,1,1,0,4,0,2,1,-1,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,21038263,1,13,2,1,52,1,1,0,4,0,2,1,-1,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,21729280,1,11,1,7,34,0,1,0,4,0,2,1,-1,32,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,41780418,1,7,3,4,27,0,1,0,2,0,1,2,-1,23,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,17942376,1,13,1,7,57,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,29832201,1,11,3,4,48,0,1,0,4,0,2,1,-1,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,21607363,1,14,2,1,39,1,1,0,4,0,2,1,-1,40,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,29477839,1,13,7,1,47,1,1,0,4,0,2,1,-1,40,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,16724942,1,14,2,1,64,1,1,0,2,0,2,1,-1,32,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,25007646,1,11,3,3,43,0,1,0,4,0,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,29477839,1,13,2,4,49,0,1,0,5,1,1,2,-1,25,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,21033515,1,15,4,1,42,1,1,0,6,1,2,1,-1,35,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,22002329,1,9,3,4,34,0,1,0,4,0,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,27971915,1,14,1,7,29,0,1,0,6,1,2,1,-1,30,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,18283058,1,14,2,1,64,1,1,0,6,0,2,1,-1,50,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,17942376,1,14,3,1,58,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,18283058,1,15,1,7,65,0,1,0,4,0,2,1,-1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,18467173,1,14,1,6,48,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,17038763,1,15,2,1,51,1,1,0,6,0,2,1,-1,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,17787153,1,8,2,1,80,1,1,0,1,0,2,1,-1,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,21607363,1,15,5,1,37,1,1,0,6,0,2,1,-1,50,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,27639650,1,12,4,1,29,1,1,0,4,0,2,1,-1,40,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,16067166,0,14,4,1,50,1,1,0,2,1,2,1,0,60,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
1,15387551,0,14,1,7,58,0,1,0,6,1,2,1,-1,60,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2976149.0,37603.665591397854,1.0,59.518282318848655,63.0
