HEHOUSUT,HWHHWGT,GESTFIPS,GTMETSTA,HEFAMINC,HRNUMHOU,HRHTYPE,PRTAGE,PEMARITL,PENATVTY,PRINUSYR,PRHRUSL,HUBUS,PEMJOT,PEMJNUM,PEHRFTPT,PEHRACTT,PRAGNA,PRNMCHLD,PECYC,PECERT1,target,PRCITSHP_2,PRCITSHP_3,PRCITSHP_4,PRCITSHP_5,PEHRRSN2_1,PEHRRSN2_2,PEHRRSN2_3,PEHRRSN2_4,PEHRRSN2_5,PEHRRSN2_6,PEHRRSN2_7,PRMJIND1_2,PRMJIND1_3,PRMJIND1_4,PRMJIND1_5,PRMJIND1_6,PRMJIND1_7,PRMJIND1_8,PRMJIND1_9,PRMJIND1_10,PRMJIND1_11,PRMJIND1_12,PRMJIND1_13,PRMJOCC1_2,PRMJOCC1_3,PRMJOCC1_4,PRMJOCC1_5,PRMJOCC1_6,PRMJOCC1_7,PRMJOCC1_8,PRMJOCC1_9,PRMJOCC1_10,PESEX_2,PEEDUCA_40,PEEDUCA_41,PEEDUCA_42,PEEDUCA_43,PEEDUCA_44,PEEDUCA_45,PEEDUCA_46,PTDTRACE_1,PTDTRACE_3,PEHSPNON_2,population,case_delta,party,percent_red,pop_density
1,5211796,30,1,16,2,1,56,1,1,0,3,0,2,1,-1,32,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1068778.0,1907.4,0.0,56.698082375405825,7.0
1,6399589,30,1,13,1,6,61,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1068778.0,1907.4,0.0,56.698082375405825,7.0
1,5469114,30,1,13,2,1,53,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1068778.0,1907.4,0.0,56.698082375405825,7.0
1,19521849,31,1,16,4,1,37,1,1,0,5,0,2,1,-1,45,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13264002,31,1,16,2,1,54,1,1,0,5,0,2,1,-1,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13492182,31,1,12,1,6,64,0,1,0,4,0,2,1,-1,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,14685318,31,1,13,1,6,50,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,40188345,31,1,8,2,6,43,0,1,0,4,0,2,1,-1,45,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13959537,31,1,12,2,1,55,1,1,0,6,0,2,1,-1,50,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,20073153,31,1,15,3,4,55,0,1,0,6,1,1,2,-1,31,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,20044045,31,1,16,2,6,29,0,1,0,5,0,2,1,-1,48,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19521849,31,1,11,2,7,36,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13264002,31,1,15,5,1,55,1,1,0,3,0,2,1,-1,10,0,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,14098222,31,1,15,2,1,62,1,1,0,2,0,2,1,-1,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13264002,31,1,15,2,1,57,1,1,0,4,1,2,1,-1,30,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19003389,31,1,12,4,4,43,0,1,0,4,0,2,1,-1,40,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19521849,31,1,16,2,1,39,1,1,0,6,0,2,1,-1,50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,14098222,31,1,16,2,1,61,1,1,0,6,1,2,1,-1,60,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,20032720,31,1,11,1,6,26,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19867463,31,1,10,1,7,30,0,1,0,4,0,2,1,-1,-1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,24957799,31,1,9,1,7,28,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19521849,31,1,15,6,1,38,1,1,0,4,0,2,1,-1,30,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,16277433,31,1,15,1,6,36,0,1,0,5,0,2,1,-1,45,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,15726202,31,1,14,1,6,47,0,1,0,4,0,2,1,-1,20,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,38663224,31,1,16,4,1,32,1,1,0,4,0,2,1,-1,1,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13252318,31,1,13,4,4,52,0,1,0,4,0,2,1,-1,40,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,18986650,31,1,16,4,1,44,1,1,0,4,0,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19849963,31,1,15,4,1,36,1,1,0,4,0,2,1,-1,40,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13252318,31,1,16,2,1,52,1,1,0,5,0,2,1,-1,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13252318,31,1,16,3,1,53,1,1,0,4,0,2,1,-1,40,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,27213910,31,1,11,2,4,26,0,1,0,3,0,2,1,1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19504654,31,1,15,4,2,39,1,1,0,1,0,2,1,-1,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,17802614,31,0,12,2,4,38,0,1,0,5,0,2,1,-1,20,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12979207,31,0,13,1,7,66,0,1,0,4,1,2,1,-1,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12979207,31,0,7,2,1,68,1,1,0,1,0,2,1,-1,13,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12737355,31,0,15,3,1,56,1,1,0,4,0,2,1,-1,40,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,24825101,31,0,13,6,1,37,1,0,17,3,0,2,1,1,60,0,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,11866387,31,0,13,2,1,65,1,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,17320022,31,0,15,4,1,40,1,0,22,4,0,2,1,-1,40,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12095878,31,0,11,1,7,50,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12095878,31,0,11,1,7,51,0,1,0,2,0,2,1,0,20,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,22730777,31,0,12,2,3,35,0,0,16,4,0,2,1,-1,50,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12095878,31,0,13,3,4,53,0,1,0,2,0,2,1,-1,27,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12971874,31,0,11,1,7,66,0,1,0,3,0,2,1,-1,39,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,15658584,31,0,13,3,1,58,1,1,0,3,0,2,1,-1,35,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,17320022,31,0,15,2,1,40,1,1,0,4,0,2,1,-1,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,22759835,31,0,15,2,1,26,1,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12730159,31,0,10,2,1,60,1,1,0,3,1,2,1,1,60,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,17802614,31,0,15,3,4,35,0,1,0,4,0,2,1,-1,40,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13459803,31,0,15,2,1,50,1,1,0,4,1,2,1,-1,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12089044,31,0,7,1,7,54,0,1,0,4,1,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,18572120,31,0,12,1,6,30,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12979207,31,0,16,2,1,66,1,1,0,2,1,2,1,-1,24,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,22772701,31,0,12,5,1,26,1,1,0,4,0,2,1,-1,-1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12730159,31,0,14,1,7,55,0,1,0,3,0,2,1,1,45,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,17802614,31,0,16,4,1,38,1,1,0,4,1,2,1,-1,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13452199,31,0,15,3,1,43,1,1,0,3,1,2,1,1,40,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13264002,31,1,16,3,1,50,1,1,0,3,0,2,1,-1,32,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13583290,31,1,16,4,1,70,1,1,0,6,0,2,1,-1,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,32418573,31,1,14,3,1,58,1,0,12,6,0,2,1,-1,50,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,12164980,31,1,13,1,7,74,0,1,0,2,1,2,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13019704,31,1,14,2,1,60,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19510819,31,1,14,4,1,36,1,1,0,3,1,2,1,-1,24,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,15788731,31,1,15,2,6,56,0,1,0,5,0,2,1,-1,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19878694,31,1,11,3,1,34,1,1,0,2,0,1,2,-1,3,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13251387,31,1,8,1,7,53,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13264002,31,1,10,1,7,51,0,1,0,2,1,1,2,1,41,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,14420280,31,1,13,1,6,65,0,1,0,3,0,2,1,1,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19521849,31,1,15,5,1,41,1,1,0,4,1,2,1,-1,40,0,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,20354162,31,1,14,2,3,32,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,14232636,31,1,11,2,4,65,0,1,0,4,0,2,1,-1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,20024983,31,1,14,2,6,25,0,1,0,3,0,2,1,1,50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,20032720,31,1,14,1,6,29,0,1,0,6,0,2,1,-1,59,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13251387,31,1,12,2,1,51,1,1,0,3,1,1,2,1,55,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,13959537,31,1,13,1,7,57,0,1,0,4,0,2,1,-1,32,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,19521849,31,1,15,4,1,40,1,1,0,4,0,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,16267094,31,1,9,2,3,38,0,1,0,3,1,2,1,-1,20,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,28491999,31,1,14,2,1,66,1,0,6,5,0,2,1,-1,45,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1934408.0,20810.187096774192,1.0,58.52224503036556,24.0
1,55496336,32,1,15,2,6,32,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3080156.0,29479.021505376342,0.0,47.584041628170326,25.0
1,30955344,32,1,16,4,3,39,0,1,0,6,0,2,1,-1,60,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3080156.0,29479.021505376342,0.0,47.584041628170326,25.0
1,28142765,32,1,13,1,6,58,0,1,0,6,0,2,1,-1,50,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3080156.0,29479.021505376342,0.0,47.584041628170326,25.0
